2.3278	6.25%	1 (x32)
2.2785	9.38%	1 (x28)
2.3073	12.50%	1 (x29)
2.3223	6.25%	1 (x29)
2.3440	6.25%	1 (x31)
2.3281	6.25%	1 (x30)
2.2621	18.75%	1 (x29)
2.3478	3.12%	1 (x30)
2.2717	18.75%	1 (x29)
2.2937	15.62%	1 (x31)
2.3022	9.38%	1 (x32)
2.2933	9.38%	1 (x30)
2.3023	15.62%	1 (x25)
2.3052	15.62%	1 (x29)
2.2712	21.88%	1 (x30)
2.3093	9.38%	1 (x28)
2.3031	15.62%	1 (x28)
2.3125	15.62%	1 (x31)
2.3199	3.12%	1 (x27)
2.2838	12.50%	1 (x23)
2.2881	12.50%	3 (x28)
2.2981	9.38%	3 (x31)
2.3045	0.00%	3 (x28)
2.3262	3.12%	3 (x28)
2.3102	9.38%	3 (x30)
2.2684	21.88%	3 (x27)
2.3299	3.12%	3 (x22)
2.3176	3.12%	3 (x23)
2.2929	9.38%	2 (x30)
2.3260	18.75%	6 (x16)
2.2690	12.50%	7 (x16)
2.3208	6.25%	7 (x20)
2.3013	6.25%	7 (x20)
2.3054	12.50%	7 (x24)
2.3085	9.38%	7 (x17)
2.2999	12.50%	2 (x27)
2.3146	6.25%	2 (x27)
2.2808	15.62%	2 (x27)
2.2946	21.88%	2 (x31)
2.2930	6.25%	2 (x28)
2.2854	9.38%	2 (x27)
2.2775	12.50%	2 (x27)
2.2792	9.38%	2 (x29)
2.2816	3.12%	2 (x30)
2.2956	9.38%	2 (x32)
2.3143	9.38%	2 (x31)
2.3050	9.38%	2 (x30)
2.2904	12.50%	1 (x19)
2.3496	6.25%	1 (x22)
2.3238	9.38%	1 (x26)
2.3114	9.38%	1 (x26)
2.2817	12.50%	1 (x25)
2.3225	9.38%	1 (x24)
2.2366	25.00%	1 (x21)
2.2933	15.62%	1 (x19)
2.3425	12.50%	1 (x22)
2.3040	3.12%	1 (x27)
2.3195	9.38%	1 (x24)
2.3027	18.75%	1 (x24)
2.3257	6.25%	1 (x24)
2.2789	15.62%	1 (x26)
2.2885	12.50%	1 (x30)
2.3418	6.25%	1 (x25)
2.2651	6.25%	1 (x29)
2.3054	9.38%	1 (x26)
2.3195	12.50%	1 (x28)
2.3279	9.38%	1 (x26)
2.3414	9.38%	1 (x27)
2.3424	12.50%	1 (x29)
2.3196	15.62%	7 (x29)
2.2508	15.62%	7 (x25)
2.2525	28.12%	7 (x24)
2.3187	3.12%	7 (x32)
2.3189	6.25%	7 (x28)
2.2947	15.62%	7 (x32)
2.2275	18.75%	7 (x26)
2.2924	12.50%	7 (x31)
2.2925	12.50%	7 (x28)
2.2963	12.50%	7 (x27)
2.3594	15.62%	7 (x27)
2.2708	15.62%	7 (x27)
2.3167	12.50%	7 (x28)
2.2614	21.88%	7 (x27)
2.3086	6.25%	7 (x31)
2.3281	6.25%	7 (x29)
2.3156	3.12%	7 (x29)
2.3226	12.50%	7 (x31)
2.3107	9.38%	7 (x30)
2.2776	12.50%	7 (x30)
2.2969	6.25%	7 (x29)
2.3310	3.12%	7 (x28)
2.3362	6.25%	7 (x30)
2.2925	6.25%	7 (x28)
2.3102	6.25%	7 (x31)
2.2747	15.62%	7 (x29)
2.2960	15.62%	7 (x27)
2.2996	6.25%	7 (x29)
2.2945	18.75%	7 (x30)
2.3016	6.25%	7 (x30)
2.3072	6.25%	7 (x30)
2.2889	12.50%	1 (x22)
2.3336	6.25%	1 (x21)
2.3190	6.25%	7 (x25)
2.3120	9.38%	7 (x26)
2.3043	12.50%	7 (x31)
2.3169	6.25%	7 (x29)
2.3064	9.38%	7 (x22)
2.3025	9.38%	0 (x32)
2.3246	6.25%	0 (x32)
2.2977	18.75%	0 (x32)
2.3340	6.25%	0 (x32)
2.3262	9.38%	0 (x32)
2.3053	0.00%	7 (x28)
2.3129	12.50%	7 (x28)
2.3031	15.62%	7 (x26)
2.3179	6.25%	7 (x28)
2.3088	12.50%	7 (x27)
2.3059	9.38%	7 (x29)
2.3075	12.50%	7 (x21)
2.2884	15.62%	6 (x21)
2.2923	9.38%	6 (x22)
2.3194	3.12%	1 (x17)
2.2984	15.62%	1 (x19)
2.3011	18.75%	1 (x23)
2.2958	9.38%	1 (x25)
2.3153	3.12%	1 (x26)
2.2965	6.25%	7 (x23)
2.2869	6.25%	7 (x25)
2.2977	15.62%	1 (x18)
2.3023	9.38%	1 (x29)
2.3200	6.25%	1 (x27)
2.2812	18.75%	1 (x28)
2.2927	12.50%	1 (x26)
2.2995	18.75%	1 (x23)
2.2754	15.62%	1 (x29)
2.2889	25.00%	1 (x22)
2.2888	18.75%	3 (x28)
2.3162	3.12%	3 (x22)
2.2837	6.25%	3 (x25)
2.3410	9.38%	3 (x25)
2.2936	9.38%	3 (x31)
2.3199	6.25%	1 (x30)
2.3124	9.38%	1 (x26)
2.2785	15.62%	1 (x28)
2.3224	0.00%	1 (x26)
2.3044	9.38%	1 (x26)
2.2991	6.25%	1 (x25)
2.2954	12.50%	1 (x29)
2.2969	12.50%	1 (x30)
2.3047	6.25%	1 (x32)
2.3225	3.12%	1 (x32)
2.2837	15.62%	1 (x31)
2.3082	6.25%	1 (x25)
2.3267	9.38%	1 (x25)
2.3015	12.50%	1 (x28)
2.2683	12.50%	1 (x26)
2.3013	15.62%	1 (x29)
2.2917	15.62%	1 (x28)
2.2715	18.75%	1 (x29)
2.2580	21.88%	1 (x28)
2.2980	12.50%	1 (x31)
2.3129	9.38%	1 (x21)
2.3109	6.25%	1 (x29)
2.2953	12.50%	1 (x28)
2.2778	12.50%	1 (x27)
2.3074	12.50%	1 (x29)
2.3127	9.38%	1 (x31)
2.3131	12.50%	1 (x27)
2.3087	9.38%	1 (x30)
2.2917	12.50%	1 (x29)
2.2917	15.62%	1 (x31)
2.2984	12.50%	1 (x31)
2.3584	9.38%	1 (x28)
2.2965	12.50%	1 (x30)
2.2642	12.50%	1 (x25)
2.2945	15.62%	1 (x29)
2.3105	6.25%	1 (x30)
2.2943	9.38%	1 (x30)
2.3224	9.38%	1 (x28)
2.2688	18.75%	1 (x30)
2.3031	15.62%	1 (x29)
2.2520	28.12%	1 (x25)
2.3081	9.38%	1 (x29)
2.3144	3.12%	1 (x27)
2.2997	9.38%	1 (x26)
2.2975	12.50%	1 (x31)
2.2871	18.75%	1 (x28)
2.3225	9.38%	1 (x19)
2.2803	9.38%	1 (x25)
2.2822	6.25%	1 (x28)
2.3213	9.38%	1 (x24)
2.3007	15.62%	1 (x20)
2.2892	12.50%	1 (x22)
2.2953	18.75%	1 (x20)
2.2745	28.12%	1 (x25)
2.3055	9.38%	1 (x23)
2.2823	9.38%	1 (x25)
2.2885	18.75%	1 (x27)
2.3153	12.50%	1 (x27)
2.3075	6.25%	1 (x28)
2.2961	15.62%	1 (x27)
2.2781	18.75%	1 (x26)
2.3062	9.38%	1 (x27)
2.3210	3.12%	1 (x28)
2.3231	6.25%	1 (x28)
2.2720	18.75%	1 (x25)
2.2636	12.50%	1 (x27)
2.3308	6.25%	1 (x30)
2.2997	15.62%	1 (x27)
2.2924	12.50%	1 (x24)
2.3346	6.25%	1 (x31)
2.2835	18.75%	1 (x26)
2.3132	3.12%	1 (x29)
2.3170	9.38%	1 (x32)
2.3047	18.75%	1 (x25)
2.2912	12.50%	1 (x27)
2.2908	18.75%	1 (x30)
2.2998	12.50%	1 (x25)
2.3065	21.88%	1 (x26)
2.3058	9.38%	1 (x26)
2.3049	12.50%	1 (x29)
2.2792	15.62%	1 (x27)
2.3347	3.12%	1 (x29)
2.2839	15.62%	1 (x27)
2.2686	21.88%	1 (x28)
2.2832	15.62%	1 (x31)
2.2894	9.38%	1 (x29)
2.3225	6.25%	1 (x27)
2.3147	3.12%	1 (x30)
2.2822	15.62%	1 (x31)
2.3049	12.50%	1 (x28)
2.3025	12.50%	1 (x31)
2.3322	6.25%	1 (x28)
2.3110	6.25%	1 (x24)
2.2963	18.75%	1 (x31)
2.2969	12.50%	1 (x30)
2.2751	6.25%	1 (x29)
2.2643	18.75%	1 (x23)
2.2904	18.75%	1 (x18)
2.2924	15.62%	7 (x27)
2.2952	6.25%	7 (x28)
2.3024	6.25%	7 (x28)
2.2991	9.38%	7 (x31)
